compiledRelease/buyer/id,compiledRelease/buyer/name,ID_cat,Nombre Categoría
DNCP-SICP-CODE-346,Municipalidad de Nueva Toledo,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-210,Municipalidad de Yatytay,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-46,Municipalidad de San Cristobal,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-354,Municipalidad de Paso Barreto,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-6,Municipalidad de Ypejhu,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-249,Municipalidad de Choré,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-75,Municipalidad de la Colmena,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-244,Municipalidad de Carapeguá,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-287,Municipalidad de Mauricio José Troche,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-65,Municipalidad de Capiatá,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-218,Municipalidad de Santiago,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-16,Municipalidad de Puerto Casado,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-88,Municipalidad de Itaugua,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-344,Municipalidad de Zanja Pyta,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-283,Municipalidad de Santa Elena,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-246,Municipalidad de 25 de Diciembre,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-359,Agencia Nacional de Transito y Seguridad Vial (ANTSV),Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-360,Consejo Nacional de Educación Superior (CONES),Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-100,Municipalidad de Limpio,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-350,Municipalidad de Ybyrarobana,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-155,Municipalidad de Pilar,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-112,Municipalidad de San Juan Nepomuceno,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-345,Municipalidad de Tavapy,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-319,Municipalidad de Bahía Negra,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-126,Municipalidad de Yuty,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-17,Municipalidad de Mcal Jose Félix Estigarribia,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-349,Municipalidad de 3 de Mayo,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-168,Municipalidad de Villalbín,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-192,Municipalidad de Tebicuarymi,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-280,Municipalidad de Primero de Marzo,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-343,Municipalidad de Liberacion,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-357,Municipalidad de San Alfredo,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-166,Municipalidad de Villa Oliva,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-140,Municipalidad de Encarnación,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-286,Municipalidad de Borja,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-224,Municipalidad de los Cedrales,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-199,Municipalidad de Hernandarias,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-27,Municipalidad de Pirayú,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-267,Municipalidad de Arroyos y Esteros,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-281,Municipalidad de San Bernardino,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-371,Ministerio de la Niñez y la Adolescencia (MINNA),Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-197,Municipalidad de Domingo Martínez de Irala,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-330,Municipalidad de Tte Esteban Martinez,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-76,Municipalidad de San José de los Arroyos,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-84,Municipalidad de Simón Bolivar,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-41,Municipalidad de Ñemby,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-67,Municipalidad de Guarambaré,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-182,Municipalidad de Capitán Bado,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-38,Municipalidad de Yataity del Guairá,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-295,Municipalidad de José Fassardi,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-274,Municipalidad de Itacurubí de las Cordilleras,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-362,Comisión Nacional de Competencia (CONACOM),Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-207,Municipalidad de San Rafael del Paraná,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-49,Municipalidad de Santa Rosa del Monday,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-5,Municipalidad de Yasy Cañy,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-235,Municipalidad de Naranjal,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-375,Ministerio de Tecnologías de la Información y Comunicación (MITIC),Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-7,Municipalidad de Benjamín Aceval,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-113,Municipalidad de Tavaí,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-364,Municipalidad de Karapai,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-236,Municipalidad de Ñacunday,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-266,Municipalidad de Altos,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-261,Municipalidad de Tacuatí,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-152,Municipalidad de Laureles,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-32,Defensoría del Pueblo,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-160,Municipalidad de Hohenau,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-365,Municipalidad de Maria Antonia,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-117,Municipalidad de San Antonio,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-29,Municipalidad de Quyquyho,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-200,Municipalidad de Iruña,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-233,Municipalidad de Minga Guazú,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-275,Municipalidad de Juan de Mena,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-276,Municipalidad de Loma Grande,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-351,Municipalidad de Dr. Raul Peña,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-248,Municipalidad de Capiibary,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-184,Municipalidad de Corpus Christi,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-4,Municipalidad de Villa Ygatimí,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-194,Municipalidad de Ybycui,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-183,Municipalidad de Pedro Juan Caballero,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-376,Municipalidad de Puerto Adela,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-282,Municipalidad de San José Obrero,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-268,Municipalidad de Atyra,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-271,Municipalidad de Emboscada,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-177,Municipalidad de Sapucai,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-136,Comisión Nacional de Valores (CNV),Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-370,Secretaría Nacional de Inteligencia (SNI),Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-373,"Instituto Nacional de Educación Superior ""Dr. Raul Peña"" (INAES)",Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-322,Universidad Nacional de Concepción (UNC),Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-378,Universidad Politécnica Taiwán – Paraguay (UPTP),Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-329,Municipalidad de San Carlos del Apa,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-114,Municipalidad de Fulgencio Yegros,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-353,Secretaria de Defensa del Consumidor y el Usuario (SEDECO),Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-382,Municipalidad de Laurel,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-366,Municipalidad de San Vicente Pancholo,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-385,Municipalidad de Paso Horqueta,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-278,Municipalidad de Nueva Colombia,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-356,Municipalidad de Yby Pyta,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-78,Gobierno Departamental de Paraguarí (PARAGUARÍ),Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-195,Municipalidad de Ybytimi,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-367,Municipalidad de Maracaná,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-381,Municipalidad de Cerro Cora,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-247,Municipalidad de Antequera,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-388,Municipalidad de Nueva Asunción,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-265,Municipalidad de Yrybucuá,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-175,Municipalidad de Nueva Alborada,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-384,Municipalidad de San Jose Del Rosario,Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-125,Fondo Nacional de la Cultura y las Artes (FONDEC),Cat6,"Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión"
DNCP-SICP-CODE-9,Municipalidad de José Falcón,Cat25,"Utiles de oficina, Productos de papel y cartón e impresos"
DNCP-SICP-CODE-226,Universidad Nacional de Asunción (UNA),Cat25,"Utiles de oficina, Productos de papel y cartón e impresos"
DNCP-SICP-CODE-174,Municipalidad de Natalio,Cat25,"Utiles de oficina, Productos de papel y cartón e impresos"
DNCP-SICP-CODE-284,Municipalidad de Tobatí,Cat25,"Utiles de oficina, Productos de papel y cartón e impresos"
DNCP-SICP-CODE-2,Municipalidad de Salto del Guairá,Cat25,"Utiles de oficina, Productos de papel y cartón e impresos"
DNCP-SICP-CODE-204,Municipalidad de San Cosme y Damián,Cat25,"Utiles de oficina, Productos de papel y cartón e impresos"
DNCP-SICP-CODE-127,Municipalidad de Alto Verá,Cat25,"Utiles de oficina, Productos de papel y cartón e impresos"
DNCP-SICP-CODE-131,Municipalidad de Capitán Miranda,Cat25,"Utiles de oficina, Productos de papel y cartón e impresos"
DNCP-SICP-CODE-21,Corte Suprema de Justicia (CSJ),Cat25,"Utiles de oficina, Productos de papel y cartón e impresos"
DNCP-SICP-CODE-221,Fondo Ganadero (FG.),Cat25,"Utiles de oficina, Productos de papel y cartón e impresos"
DNCP-SICP-CODE-372,Ministerio de Desarrollo Social (MDS),Cat25,"Utiles de oficina, Productos de papel y cartón e impresos"
DNCP-SICP-CODE-176,Municipalidad de Obligado,Cat25,"Utiles de oficina, Productos de papel y cartón e impresos"
DNCP-SICP-CODE-171,Municipalidad de José Leandro Oviedo,Cat25,"Utiles de oficina, Productos de papel y cartón e impresos"
DNCP-SICP-CODE-301,Presidencia de la República,Cat25,"Utiles de oficina, Productos de papel y cartón e impresos"
DNCP-SICP-CODE-1,Ministerio de Educación y Ciencias (MEC),Cat25,"Utiles de oficina, Productos de papel y cartón e impresos"
DNCP-SICP-CODE-53,Municipalidad de Caaguazú,Cat25,"Utiles de oficina, Productos de papel y cartón e impresos"
DNCP-SICP-CODE-160,Municipalidad de Hohenau,Cat25,"Utiles de oficina, Productos de papel y cartón e impresos"
DNCP-SICP-CODE-105,"Ministerio de Urbanismo, Vivienda y Habitat (MUVH)",Cat25,"Utiles de oficina, Productos de papel y cartón e impresos"
DNCP-SICP-CODE-304,Ministerio de Defensa Nacional (MDN),Cat25,"Utiles de oficina, Productos de papel y cartón e impresos"
DNCP-SICP-CODE-20,Ministerio de Obras Públicas y Comunicaciones (MOPC),Cat25,"Utiles de oficina, Productos de papel y cartón e impresos"
DNCP-SICP-CODE-118,Municipalidad de San Lorenzo,Cat25,"Utiles de oficina, Productos de papel y cartón e impresos"
DNCP-SICP-CODE-134,Municipalidad de Coronel Bogado,Cat25,"Utiles de oficina, Productos de papel y cartón e impresos"
DNCP-SICP-CODE-92,Gobierno Departamental de Alto Paraguay (GOBALTOPY),Cat25,"Utiles de oficina, Productos de papel y cartón e impresos"
DNCP-SICP-CODE-337,Instituto Paraguayo de Tecnologia Agraria (IPTA),Cat25,"Utiles de oficina, Productos de papel y cartón e impresos"
DNCP-SICP-CODE-210,Municipalidad de Yatytay,Cat25,"Utiles de oficina, Productos de papel y cartón e impresos"
DNCP-SICP-CODE-12,Ministerio de Agricultura y Ganadería (MAG),Cat25,"Utiles de oficina, Productos de papel y cartón e impresos"
DNCP-SICP-CODE-178,Dirección Nacional de Aeronáutica Civil (DINAC),Cat25,"Utiles de oficina, Productos de papel y cartón e impresos"
DNCP-SICP-CODE-44,Municipalidad de Presidente Franco,Cat25,"Utiles de oficina, Productos de papel y cartón e impresos"
DNCP-SICP-CODE-144,Ente Regulador de Servicios Sanitarios (ERSSAN),Cat25,"Utiles de oficina, Productos de papel y cartón e impresos"
